1476.04505	98.20003	118.26488	28285.90774	295.07111	19.31818	29.11319	4.81906	28285.90774
1481.93835	97.38764	118.62556	28291.39574	295.61557	19.34208	29.14283	4.82236	28291.39574
1487.37832	96.63776	118.9585	28296.46035	296.11383	19.36112	29.17018	4.82542	28296.46035
1493.27162	95.83871	119.31917	28301.9504	296.65359	19.38174	29.19982	4.82873	28301.9504
1498.71159	95.14755	119.6521	28307.0169	297.15182	19.40077	29.22717	4.83186	28307.0169
1504.60489	94.3988	120.01279	28312.509	297.69159	19.42139	29.25681	4.83629	28312.509
1510.04486	93.70763	120.33257	28317.57739	298.18985	19.44043	29.28416	4.84037	28317.57739
1515.93816	92.95888	120.6247	28323.04321	298.72961	19.46105	29.31379	4.84479	28323.04321
1521.83146	92.21011	120.91682	28328.53841	299.26938	19.47811	29.34343	4.84921	28328.53841
1527.27143	91.51894	121.18649	28333.58134	299.76764	19.49164	29.37078	4.85423	28333.58134
1533.16473	90.77021	121.47861	28339.07859	300.30585	19.5063	29.40042	4.85976	28339.07859
1538.6047	90.07903	121.74826	28344.15174	300.80093	19.51983	29.42777	4.86487	28344.15174
1544.498	89.35393	122.04039	28349.65104	301.33725	19.53449	29.45803	4.87041	28349.65104
1549.93797	88.72183	122.31005	28354.69772	301.83234	19.54802	29.48659	4.87619	28354.69772
1555.83127	88.03703	122.60217	28360.19907	302.36865	19.56268	29.51752	4.88282	28360.19907
1561.27123	87.40493	122.85394	28365.24763	302.86374	19.57081	29.54608	4.88895	28365.24763
1567.16454	86.72015	123.06718	28370.75103	303.40009	19.57869	29.57701	4.89559	28370.75103
1572.6045	86.08803	123.26401	28375.80147	303.89514	19.58596	29.60557	4.90213	28375.80147
1578.4978	85.40324	123.47724	28381.30691	304.43149	19.59384	29.63651	4.90985	28381.30691
1584.39111	84.71846	123.69048	28386.75664	304.96841	19.60172	29.66744	4.91757	28386.75664
1589.83107	84.08634	123.88731	28391.75315	305.4646	19.60899	29.696	4.9247	28391.75315
1595.72437	83.43501	124.10054	28396.75054	306.00214	19.61577	29.72693	4.93267	28396.75054
1601.16434	82.86118	124.29736	28401.37959	306.49832	19.61631	29.75549	4.94078	28401.37959
1607.05764	82.23951	124.5106	28406.43548	307.03586	19.61691	29.78643	4.94957	28406.43548
